"iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC","codingPotentialValue","codingPotential","domain_identified","idr_identified","signal_peptide_identified","sub_cell_location","IR","switchConsequencesGene"
"isoComp_00183654","geneComp_00036878","ENST00000642633.1","WASHC1","normal","tumor","WASHC1","protein_coding","protein_coding",5.16265946497838,6.16519111319907,4.16012781675769,0.486357920233886,0.19297625726351,-0.56639218294487,NA,0.68539151681647,1.15447558784316,0.216307445789782,0.124970107293687,0.0572732208871748,-2.36332443817761,NA,0.12411875,0.1960625,0.052175,-0.1438875,0.000142343380080203,0.000142343380080203,FALSE,0.0848811,FALSE,"yes","no","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00184494","geneComp_00036978","ENST00000450114.7","WEE1","normal","tumor","WEE1","protein_coding","protein_coding",21.4532271108731,24.7199451645288,18.1865090572174,2.98637146596287,1.98465551773518,-0.442597340257205,NA,5.1695626146891,3.89245180748484,6.44667342189336,0.326033588397595,0.490022572502011,0.726410241461179,NA,0.2800875,0.17605,0.384125,0.208075,0.000126668311090125,0.000126668311090125,FALSE,1,TRUE,"yes","yes","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00186225","geneComp_00037262","ENST00000395104.5","ZBTB46","normal","tumor","ZBTB46","protein_coding","protein_coding",6.40088016899242,7.39097789912567,5.41078243885917,0.74588015741469,0.386348941314751,-0.449214802132871,NA,4.77603724521189,6.26691622743138,3.28515826299241,0.831475329134976,0.577060257197318,-0.929708196621556,NA,0.679496875,0.80025,0.55874375,-0.24150625,0.0297564152088865,0.0297564152088865,FALSE,1,TRUE,"yes","yes","no","Nucleus",2,FALSE
"isoComp_00186232","geneComp_00037265","ENST00000232974.11","ZBTB47","normal","tumor","ZBTB47","protein_coding","protein_coding",12.2926114709994,15.662191342404,8.92303159959471,1.31218220368228,0.502874533360574,-0.81098514631296,NA,3.75415618050389,5.79186700889415,1.71644535211364,0.610954479961697,0.44614433404514,-1.74871255758935,NA,0.29453125,0.39784375,0.19121875,-0.206625,0.00298059264775555,0.00298059264775555,FALSE,1,TRUE,"yes","yes","no","Nucleus",2,FALSE
"isoComp_00186234","geneComp_00037265","ENST00000680014.1","ZBTB47","normal","tumor","ZBTB47","protein_coding","protein_coding",12.2926114709994,15.662191342404,8.92303159959471,1.31218220368228,0.502874533360574,-0.81098514631296,NA,8.23543363639565,9.58988655187486,6.88098072091644,1.58659430542144,0.625605828605245,-0.478308035489987,NA,0.677259375,0.58233125,0.7721875,0.18985625,0.00608902342062676,0.00298059264775555,FALSE,1,TRUE,"yes","yes","no","Nucleus",2,FALSE
"isoComp_00186238","geneComp_00037266","ENST00000653434.1","ZBTB47-AS1","normal","tumor","ZBTB47-AS1","lncRNA","lncRNA",1.145033375307,1.26014068685052,1.02992606376348,0.140996131244928,0.183661023701398,-0.288507345770787,NA,0.4051282724654,0.53102946035735,0.27922708457345,0.064445971267966,0.0534748332377948,-0.903504495102166,NA,0.373134375,0.46079375,0.285475,-0.17531875,0.0244138181149099,0.0244138181149099,NA,0.0394425,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00186291","geneComp_00037275","ENST00000316459.4","ZBTB8A","normal","tumor","ZBTB8A","protein_coding","protein_coding",4.47150042397311,4.82575667869368,4.11724416925253,0.201080252355224,0.188813383236271,-0.228562862938259,NA,1.55953771978617,1.42453925718981,1.69453618238254,0.109825371363493,0.117038152599681,0.248791775028437,NA,0.350621875,0.29260625,0.4086375,0.11603125,0.0355791231760001,0.0341939579321503,FALSE,0.999635,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00186292","geneComp_00037275","ENST00000373510.9","ZBTB8A","normal","tumor","ZBTB8A","protein_coding","protein_coding",4.47150042397311,4.82575667869368,4.11724416925253,0.201080252355224,0.188813383236271,-0.228562862938259,NA,2.91196270418693,3.40121742150387,2.42270798686999,0.14575547781101,0.115803672519754,-0.487723556273325,NA,0.649378125,0.70739375,0.5913625,-0.11603125,0.0341939579321503,0.0341939579321503,FALSE,1,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00186601","geneComp_00037323","ENST00000348579.6","ZDHHC1","normal","tumor","ZDHHC1","protein_coding","protein_coding",9.36596716980096,11.7317068778876,7.00022746171437,0.485132560528673,0.326996510294686,-0.74410898513409,NA,3.06423022317651,4.47933273423088,1.64912771212214,0.299189141106845,0.141050416994258,-1.43607608523101,NA,0.308759375,0.38113125,0.2363875,-0.14474375,0.00918805831128854,0.00265655524671427,FALSE,0.999999,TRUE,"yes","yes","no","Golgi_apparatus",1,TRUE
"isoComp_00186603","geneComp_00037323","ENST00000565726.3","ZDHHC1","normal","tumor","ZDHHC1","protein_coding","protein_coding",9.36596716980096,11.7317068778876,7.00022746171437,0.485132560528673,0.326996510294686,-0.74410898513409,NA,4.62610221610333,5.25332197231263,3.99888245989404,0.260577386007561,0.191355448022613,-0.392773532863896,NA,0.51084375,0.44881875,0.57286875,0.12405,0.00265655524671427,0.00265655524671427,FALSE,1,TRUE,"yes","yes","no","Golgi_apparatus",0,TRUE
"isoComp_00186790","geneComp_00037351","ENST00000320985.14","ZEB1","normal","tumor","ZEB1","protein_coding","protein_coding",15.3170502493159,20.157439663294,10.4766608353377,1.77026991436979,0.744280422930527,-0.943472571908887,NA,8.46500224110494,12.109628405784,4.8203760764259,1.36629833092938,0.376664840281072,-1.32713804388824,NA,0.52178125,0.59031875,0.45324375,-0.137075,0.0015836902176514,0.0015836902176514,FALSE,1,TRUE,"yes","yes","no","Nucleus",1,TRUE
"isoComp_00186791","geneComp_00037351","ENST00000424869.6","ZEB1","normal","tumor","ZEB1","protein_coding","protein_coding",15.3170502493159,20.157439663294,10.4766608353377,1.77026991436979,0.744280422930527,-0.943472571908887,NA,4.05944307758739,4.63984586755693,3.47904028761786,0.320231646153586,0.259852078103954,-0.414352638467505,NA,0.28718125,0.235825,0.3385375,0.1027125,0.0023719432901276,0.0015836902176514,FALSE,1,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00186913","geneComp_00037358","ENST00000413706.1","ZFAND2A-DT","normal","tumor","ZFAND2A-DT","lncRNA","lncRNA",2.33056389471021,2.57601897144669,2.08510881797374,0.146207941607991,0.0928979939694173,-0.303707680938552,NA,0.39404451096225,0.254185720797735,0.533903301126766,0.0412082843151314,0.054847625068516,1.04179769079584,NA,0.1768875,0.100125,0.25365,0.153525,0.00118680955901737,0.00118680955901737,NA,0.00794794,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00187086","geneComp_00037378","ENST00000301318.8","ZFP28","normal","tumor","ZFP28","protein_coding","protein_coding",4.70069290967383,4.58182488040357,4.81956093894408,0.125389453323584,0.155245630519304,0.0728244152882426,NA,3.53725385776187,3.7737538856308,3.30075382989294,0.0921703834234859,0.0808760220384044,-0.192658508026769,NA,0.756734375,0.82535,0.68811875,-0.13723125,9.6063818899999e-06,9.6063818899999e-06,FALSE,1,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00187089","geneComp_00037378","ENST00000591844.5","ZFP28","normal","tumor","ZFP28","protein_coding","protein_coding",4.70069290967383,4.58182488040357,4.81956093894408,0.125389453323584,0.155245630519304,0.0728244152882426,NA,0.970223609849856,0.644467939848491,1.29597927985122,0.0542157572556166,0.0885453469255929,0.996737581533022,NA,0.20399375,0.13984375,0.26814375,0.1283,0.000164455549448952,9.6063818899999e-06,FALSE,0.999538,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00187093","geneComp_00037379","ENST00000590613.1","ZFP28-DT","normal","tumor","ZFP28-DT","lncRNA","lncRNA",1.60397649822979,2.01293612120742,1.19501687525215,0.207808834648245,0.163884223150939,-0.747397413917466,NA,0.701708134115744,1.02734396783802,0.376072300393465,0.102760130020521,0.0660881801794533,-1.42595139593167,NA,0.437775,0.54426875,0.33128125,-0.2129875,0.032077819785719,0.032077819785719,NA,0.00968265,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00187359","geneComp_00037424","ENST00000403352.1","ZGLP1","normal","tumor","ZGLP1","protein_coding","protein_coding",1.33762041870185,1.55153018767164,1.12371064973205,0.173962703121246,0.0887262382174115,-0.461907983233231,NA,0.161825584800991,0.294793018252575,0.0288581513494076,0.0507000203061898,0.0161588328349408,-2.97154068367099,NA,0.10688125,0.18905625,0.02470625,-0.16435,0.00504019580948767,0.00504019580948767,FALSE,0.915211,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00187460","geneComp_00037446","ENST00000457331.2","ZKSCAN7-AS1","normal","tumor","ZKSCAN7-AS1","lncRNA","lncRNA",2.01553142475603,2.09635665952284,1.93470618998923,0.139083587275411,0.13347160588135,-0.115197535362739,NA,0.853583002673429,0.640824038201061,1.0663419671458,0.0811322138852873,0.0926272395703085,0.725797069686587,NA,0.4318875,0.30754375,0.55623125,0.2486875,0.019983266102901,0.019983266102901,NA,0.101009,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00187462","geneComp_00037446","ENST00000701041.1","ZKSCAN7-AS1","normal","tumor","ZKSCAN7-AS1","lncRNA","lncRNA",2.01553142475603,2.09635665952284,1.93470618998923,0.139083587275411,0.13347160588135,-0.115197535362739,NA,0.873284403004592,1.16564047555756,0.580928330451628,0.125202369503038,0.103787804402755,-0.992391863034258,NA,0.41756875,0.5449625,0.290175,-0.2547875,0.0326122054297092,0.019983266102901,NA,0.0130499,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00187660","geneComp_00037477","ENST00000263805.8","ZNF106","normal","tumor","ZNF106","protein_coding","protein_coding",13.6316260043694,14.408028019103,12.8552239896357,0.441818223061726,0.403032867805725,-0.164397282655005,NA,1.90384068954363,2.71763392176396,1.0900474573233,0.326096205657055,0.140116169204466,-1.31008426730716,NA,0.1357625,0.18619375,0.08533125,-0.1008625,0.00102998018581806,0.00102998018581806,FALSE,1,TRUE,"no","yes","no","Cytoplasm,Nucleus",0,FALSE
"isoComp_00187661","geneComp_00037477","ENST00000564754.7","ZNF106","normal","tumor","ZNF106","protein_coding","protein_coding",13.6316260043694,14.408028019103,12.8552239896357,0.441818223061726,0.403032867805725,-0.164397282655005,NA,10.0461252997489,9.89718281593538,10.1950677835624,0.335704865125301,0.358493400503806,0.0427389856482147,NA,0.740746875,0.6889125,0.79258125,0.10366875,0.002631877696322,0.00102998018581806,FALSE,1,TRUE,"no","yes","no","Cytoplasm,Nucleus",0,FALSE
"isoComp_00188074","geneComp_00037536","ENST00000576863.1","ZNF213","normal","tumor","ZNF213","protein_coding","nonsense_mediated_decay",5.2895925929907,5.14602709208074,5.43315809390065,0.442898492888621,0.340143999083114,0.0781840947661235,NA,0.583083281885228,0.29720357223502,0.868962991535436,0.0516456640339902,0.100575507475118,1.51660743026741,NA,0.1082625,0.05756875,0.15895625,0.1013875,0.00887593957182717,0.00887593957182717,TRUE,0.847476,TRUE,"yes","no","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00188230","geneComp_00037556","ENST00000586860.1","ZNF230-DT","normal","tumor","ZNF230-DT","lncRNA","lncRNA",2.66744391407471,2.57292688573899,2.76196094241044,0.166035542025238,0.218033904023349,0.101900123673145,NA,0.785117494716413,1.14137078411976,0.428864205313064,0.0728510114100123,0.0487380366351973,-1.39150599876811,NA,0.31306875,0.46079375,0.16534375,-0.29545,0.00976805516728799,0.0010670187120261,NA,0.0746432,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00188234","geneComp_00037556","ENST00000670660.1","ZNF230-DT","normal","tumor","ZNF230-DT","lncRNA","lncRNA",2.66744391407471,2.57292688573899,2.76196094241044,0.166035542025238,0.218033904023349,0.101900123673145,NA,1.76206252405216,1.29380015551984,2.23032489258449,0.147601951639747,0.208089713072771,0.780985215079799,NA,0.6397625,0.48393125,0.79559375,0.3116625,0.0010670187120261,0.0010670187120261,NA,0.0900056,FALSE,NA,NA,NA,NA,0,FALSE
"isoComp_00188408","geneComp_00037584","ENST00000638208.3","ZNF271P","normal","tumor","ZNF271P","transcribed_unitary_pseudogene","processed_transcript",24.8624672583837,25.728901667774,23.9960328489935,0.914299938312705,0.624002837814363,-0.100553483436864,NA,13.4434484128854,15.4792354537398,11.407661372031,0.739117432987729,0.542691049574809,-0.439998754425727,NA,0.53774375,0.59924375,0.47624375,-0.123,0.0181123810333656,0.014530527610792,NA,1,TRUE,NA,NA,NA,NA,0,TRUE
"isoComp_00188411","geneComp_00037584","ENST00000700899.1","ZNF271P","normal","tumor","ZNF271P","transcribed_unitary_pseudogene","processed_transcript",24.8624672583837,25.728901667774,23.9960328489935,0.914299938312705,0.624002837814363,-0.100553483436864,NA,2.04527451197125,0.624451167155113,3.46609785678738,0.20348590817785,0.58411142298025,2.45388766533836,NA,0.084653125,0.0257125,0.14359375,0.11788125,0.014530527610792,0.014530527610792,NA,0.0902983,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00188540","geneComp_00037607","ENST00000395825.4","ZNF287","normal","tumor","ZNF287","protein_coding","protein_coding",4.74664707372093,4.44806938921944,5.04522475822243,0.21621770235128,0.217065551365517,0.181356164495198,NA,1.16021282153267,1.57835046677643,0.742075176288919,0.0667147200287146,0.0448343450860752,-1.07858049194256,NA,0.259246875,0.36584375,0.15265,-0.21319375,0.000602120480537926,0.000602120480537926,FALSE,1,TRUE,"yes","no","no","Nucleus",1,TRUE
"isoComp_00188544","geneComp_00037607","ENST00000578303.1","ZNF287","normal","tumor","ZNF287","protein_coding","protein_coding_CDS_not_defined",4.74664707372093,4.44806938921944,5.04522475822243,0.21621770235128,0.217065551365517,0.181356164495198,NA,1.24650335827228,0.880265503289197,1.61274121325536,0.0819693522874206,0.108805475927601,0.866125385013546,NA,0.26074375,0.1982625,0.323225,0.1249625,0.0181637008590709,0.000602120480537926,NA,0.0194809,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00189143","geneComp_00037695","ENST00000535559.5","ZNF423","normal","tumor","ZNF423","protein_coding","protein_coding",1.8453239889305,2.53172547823145,1.15892249962954,0.132127945031906,0.0806528659847014,-1.12062893758094,NA,0.797248620061564,1.37012637150198,0.224370868621151,0.137071593397456,0.0630649083027666,-2.55793520897771,NA,0.3654,0.5339125,0.1968875,-0.337025,0.0129974296482233,0.0129974296482233,FALSE,1,TRUE,"yes","yes","no","Nucleus",0,FALSE
"isoComp_00189225","geneComp_00037708","ENST00000335648.3","ZNF436-AS1","normal","tumor","ZNF436-AS1","lncRNA","lncRNA",9.40730384571837,13.4480081344697,5.36659955696699,1.067986358663,0.544019575722625,-1.32369896783342,NA,0.991041460004545,0.930607635298418,1.05147528471067,0.0823071122527327,0.0917565499350344,0.174405831756445,NA,0.148428125,0.073575,0.22328125,0.14970625,0.00271804433325788,0.000786965587304279,NA,0.192282,FALSE,NA,NA,NA,NA,2,TRUE
"isoComp_00189229","geneComp_00037708","ENST00000518600.3","ZNF436-AS1","normal","tumor","ZNF436-AS1","lncRNA","lncRNA",9.40730384571837,13.4480081344697,5.36659955696699,1.067986358663,0.544019575722625,-1.32369896783342,NA,1.65301355060256,2.85454767912971,0.451479422075414,0.286223843855316,0.127458717692036,-2.63396912808682,NA,0.1462625,0.217675,0.07485,-0.142825,0.000786965587304279,0.000786965587304279,NA,0.030244,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00189420","geneComp_00037743","ENST00000595962.6","ZNF480","normal","tumor","ZNF480","protein_coding","protein_coding",17.3357720345455,12.7877484648675,21.8837956042236,1.31232267525359,2.00594276359046,0.774632071987828,NA,6.38814365230384,6.72346185072879,6.05282545387888,0.282736699318586,0.229551333549568,-0.1513581347576,NA,0.43783125,0.5685875,0.307075,-0.2615125,0.000598114483744871,0.000598114483744871,FALSE,1,TRUE,"yes","no","no","Nucleus",1,TRUE
"isoComp_00189421","geneComp_00037743","ENST00000598016.5","ZNF480","normal","tumor","ZNF480","protein_coding","protein_coding",17.3357720345455,12.7877484648675,21.8837956042236,1.31232267525359,2.00594276359046,0.774632071987828,NA,9.74018117784161,5.21432400250985,14.2660383531734,1.18770947715182,1.79478171939205,1.45027940442665,NA,0.488284375,0.36036875,0.6162,0.25583125,0.0331359937668538,0.000598114483744871,FALSE,0.172258,FALSE,"yes","no","no","Cytoplasm,Nucleus",0,TRUE
"isoComp_00189489","geneComp_00037756","ENST00000595763.1","ZNF497","normal","tumor","ZNF497","protein_coding","protein_coding",1.87696768734127,1.91391035516316,1.84002501951939,0.138903915050391,0.146281734753919,-0.0564967964127541,NA,0.517981543188653,0.406415118317122,0.629547968060184,0.0541499148333094,0.0630570838041633,0.619030121819758,NA,0.268603125,0.20091875,0.3362875,0.13536875,0.0171425840544515,0.0171425840544515,FALSE,0.0525612,FALSE,"no","yes","no","Cytoplasm",0,TRUE
"isoComp_00189741","geneComp_00037794","ENST00000587220.5","ZNF540","normal","tumor","ZNF540","protein_coding","protein_coding_CDS_not_defined",6.90150364203644,8.5443181849241,5.25868909914879,0.606135761073137,0.46955312435359,-0.699208820425984,NA,0.765989708345586,0.409281236999023,1.12269817969215,0.118027717627389,0.225509453309315,1.43377331430176,NA,0.122421875,0.046275,0.19856875,0.15229375,0.0313511308461306,0.0313511308461306,NA,0.0420921,FALSE,NA,NA,NA,NA,0,TRUE
"isoComp_00189771","geneComp_00037798","ENST00000597240.5","ZNF544","normal","tumor","ZNF544","protein_coding","protein_coding",25.9805962244685,23.5817070547173,28.3794853942197,2.12395600942307,1.76692523154904,0.267076884848231,NA,3.02883207334981,0.926668005267143,5.13099614143247,0.284334165908231,0.712761094412589,2.45643823778121,NA,0.101984375,0.0333875,0.17058125,0.13719375,0.0328697840520732,2.87041817439102e-05,FALSE,0.086517,FALSE,"yes","no","no","Nucleus",0,TRUE
"isoComp_00189782","geneComp_00037798","ENST00000687789.1","ZNF544","normal","tumor","ZNF544","protein_coding","protein_coding",25.9805962244685,23.5817070547173,28.3794853942197,2.12395600942307,1.76692523154904,0.267076884848231,NA,8.46174692965451,10.304572292406,6.61892156690307,1.1171434766109,0.458737685730742,-0.637837911001319,NA,0.338134375,0.43801875,0.23825,-0.19976875,2.87041817439102e-05,2.87041817439102e-05,FALSE,1,TRUE,"yes","yes","no","Nucleus",0,TRUE
"isoComp_00189992","geneComp_00037825","ENST00000316950.11","ZNF569","normal","tumor","ZNF569","protein_coding","protein_coding",6.24494687307346,7.17612379893326,5.31376994721367,0.261596602006472,0.22122888010656,-0.432765559274089,NA,4.01389992472325,5.05052608766274,2.97727376178376,0.210161356739955,0.132994231668224,-0.760457917820577,NA,0.635996875,0.7048875,0.56710625,-0.13778125,0.0216844985438522,0.0216844985438522,FALSE,1,TRUE,"yes","no","no","Nucleus",1,TRUE
"isoComp_00190798","geneComp_00037956","ENST00000519882.5","ZNF706","normal","tumor","ZNF706","protein_coding","protein_coding",83.8915299758676,90.1341290353778,77.6489309163574,5.88718509198502,2.17965068466535,-0.215081687278811,NA,22.0008823738484,15.8470107097829,28.154754037914,1.41264071841884,2.43775177233557,0.828770046126406,NA,0.2713625,0.18525,0.357475,0.172225,0.000893818929227128,0.000893818929227128,FALSE,0.0631507,FALSE,"yes","no","no","Cytoplasm,Nucleus",0,FALSE
"isoComp_00191403","geneComp_00038079","ENST00000223210.5","ZNF862","normal","tumor","ZNF862","protein_coding","protein_coding",9.65302203761617,9.468709557969,9.83733451726333,0.470296671184928,0.537787537693586,0.0550426054155716,NA,3.25510840214246,3.7509570947469,2.75925970953802,0.169767313770738,0.145570596835278,-0.441599487762237,NA,0.341825,0.3994,0.28425,-0.11515,0.000227746901809001,0.000227746901809001,FALSE,1,TRUE,"yes","yes","no","Nucleus",1,TRUE
